pop,sex,family,l_1,w_1,a_1,bod_1,l_4,w_4,a_4,bod_4,l_7,w_7,a_7,bod_7,l_10,w_10,a_10,bod_10,l_13,w_13,a_13,bod_13
Addis,1,111,1.6717839189,1.529726158,1.7673631202,23.1121017364,5.0321255353,3.9809186902,8.0764898084,101.7752229478,9.1279713219,7.3200679174,19.3361684906,259.1162383864,16.2994849944,13.6862818821,47.5663525692,686.2911625088,25.8335876922,22.26434291,95.505324306,1471.6389042195
Addis,1,112,1.9302363011,1.983823839,2.5596909445,31.8792441009,5.4535815465,5.6120014304,11.5219870098,148.812596173,10.3451124679,10.1747135224,28.7571294054,397.9903101331,18.2951924318,17.737253538,67.6286134439,1007.8892227108,28.4109095656,26.8165429068,131.5005469076,2088.6138536215
Addis,1,112,1.265186171,1.0931403531,1.0138940708,14.3163687483,4.1184249175,3.3239662025,5.028896688,63.144912658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,113,2.0831487425,1.9323459972,2.6458558169,32.9064601198,5.8657732927,5.2972022831,12.1841397689,157.9048684649,10.2168381984,9.1044186232,29.0133239195,401.828543747,18.0966770907,16.1316584895,70.4287969216,1053.6112811495,28.2835829412,26.0660275174,137.4427105484,2192.3030521583
Addis,1,113,1.2519373855,0.8583016102,0.7557278953,11.4862856083,4.0160435833,3.3400416225,4.4458393886,55.7996903243,7.8948124601,7.5520360251,13.2369898415,171.8272896862,14.227281444,13.0944933758,33.6102227928,470.5486450641,22.6682688522,21.0055649472,68.4622773212,1022.5974153794
Addis,1,114,1.0478678148,0.9115048157,0.6048316336,9.6167044148,3.5849170447,3.0525419825,3.5401300579,44.5662093935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,114,1.6507673645,1.6486255977,1.7476950116,22.6217690261,5.1998373142,5.2720266221,9.1697051314,117.548572932,9.567637605,9.5154215775,23.4803338602,319.055974687,16.7959470425,16.8039690387,56.401104258,826.1618470507,26.3182886176,26.5399275264,111.1975774344,1737.9728647345
Addis,1,114,2.0211238489,1.740075181,2.3740151137,30.2154078889,5.8460663581,4.7663814478,10.912553392,139.8679269859,10.5352993143,9.2452732127,26.5012191125,364.002679861,18.1633593417,15.5270801016,62.7210661572,928.2150711201,28.2468706364,24.5829949246,123.8051853664,1955.4215494096
Addis,1,115,1.7380997869,1.4782083836,1.7579447022,22.4771715951,4.8660328707,4.4725381991,8.4537297433,107.3824120523,9.1146755826,8.54402357,21.6781531011,293.370655715,16.5441343593,15.5325809711,51.8316466466,753.6989766742,26.216564857,25.76616899,105.433390398,1639.5339416514
Addis,1,115,1.6044387093,1.2343802038,1.2894042327,17.3938533179,4.7453084265,4.0505222333,6.7918992388,85.8064024809,8.8205277755,7.30173226,16.2667998613,214.3028605172,15.2452552821,12.2016173625,39.8246198549,565.8569203457,24.0499546858,19.9364458614,80.6279453636,1222.7653898534
Addis,1,116,1.4977872722,0.9730962392,0.9721581188,13.6038514812,4.4397347287,3.1143972925,5.1116269958,64.1936761696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,116,1.5446487828,1.2884382828,1.3672364285,18.2727200145,4.3003000325,3.5026989923,6.3305512851,80.1115095447,7.9966729917,6.9130537005,15.7175670142,207.1840350887,14.2992188733,12.6666653483,39.9811995738,567.5735956094,22.8837560046,21.019182,83.2782297028,1266.4095523386
Addis,1,116,1.80465362,1.3085584841,1.5609661802,20.7374215453,4.9818997701,3.9943010971,7.6324761719,95.9169482555,9.1228670582,7.1615567386,18.6234281441,248.8699076624,16.2680965226,12.4937679833,44.6187364065,640.0537548552,25.7826684468,20.6161981486,88.1509234656,1348.0890829748
Addis,1,117,1.7552378315,1.352584492,1.6253888136,20.9533502354,5.1007435006,4.1231161429,7.738099112,98.2086215164,9.2747577287,7.3216285473,18.5553050283,247.2389656965,16.5263785557,13.5294381117,46.2312258692,666.3842288607,25.8406813274,21.5527295488,92.9670998788,1428.1208095504
Addis,1,117,1.5081548401,1.3628909459,1.3752021946,18.3628883304,4.3437250193,4.2090482343,6.7930934964,86.1187933765,8.1030422848,7.2990338939,16.9579651409,224.7546295806,14.7785293626,13.6812185222,43.4413965182,621.3136122106,23.7071681416,23.1937474184,89.9153478008,1377.2581097441
Addis,1,117,2.015912854,1.8207688864,2.4068026981,30.6040485411,5.8467958693,5.4672027055,11.6697733676,150.2129560605,10.3789487788,9.7677562939,28.1156455433,388.0541518338,18.4917391053,16.7795292858,66.5115107243,989.7009288429,28.8631707024,26.563392474,130.7811619196,2076.4885167449
Addis,1,118,1.8474222451,1.6100580263,1.9482965789,24.6818086148,5.2776594815,4.9159741329,9.313819264,119.1758410804,9.5095319103,8.9743046141,22.820197278,309.0470193921,16.8246600528,15.1930389314,55.8968733077,819.5534571413,26.473036063,24.794584146,110.1727008952,1720.0426421062
Addis,1,118,1.6017938153,1.0593919801,1.1181752131,15.4747625982,4.9259136699,3.6548926177,5.7234051476,72.2883737848,8.846055854,7.0121869783,14.4024867692,188.7027218467,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,118,1.3552884476,0.9452592326,0.8803632903,13.0954445213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,119,1.8683255285,1.4617649244,1.7822911787,22.7580945164,5.5919729961,4.9108677727,9.1265707177,116.6653207305,10.6943240606,9.3571372523,23.4585467676,318.4018437165,18.6253558764,16.7917220547,57.3479779635,842.7885015502,29.1548964174,27.2448700816,112.7425152752,1764.053741681
Addis,1,119,1.3345408583,1.1299957405,1.0664827292,14.8995193712,4.1972429135,3.5255465556,5.6447779703,71.2806948305,7.7987891834,6.3753022426,14.4133336083,188.8545064684,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,119,1.8504422653,1.3020077146,1.59041337,21.0747771925,5.0096542399,4.0191311129,7.8018259247,98.1476018982,9.4696045074,8.2841949751,20.5978481962,277.3440284673,16.7984391102,15.3445687653,51.5125645056,748.6366190129,26.393375192,24.4114988168,102.0683630568,1582.6993814852
Addis,1,120,1.2459597093,1.0671776991,0.8302433882,12.0487549848,4.0171037452,3.7790036415,4.2794932089,53.7196492506,7.7446891029,6.9341606106,11.6289090395,149.9651816037,14.1296793024,11.7337850909,28.3520144412,391.9278648619,22.8952342496,20.0641495568,58.7931194908,865.2537330053
Addis,1,120,1.6806669172,1.2923922901,1.4091782699,18.7479299873,4.9184538407,4.3556930959,7.0825098179,89.8972482328,9.4028884552,8.3972841175,18.2700512926,243.4775454753,16.6285181076,14.819700614,45.2208704767,649.1183633548,26.301904419,23.5241887908,91.075671926,1396.7225439622
Addis,1,120,1.7258822151,1.6997522578,1.951243493,25.2466643768,5.0625602331,4.6791354284,8.8813428124,112.4720126792,9.4697068485,8.9978031051,22.7925947058,309.3099730196,17.0290689003,16.3795830305,56.0805784373,821.3982817067,26.6012589692,25.1230484798,108.828492116,1697.8406337546
Addis,1,121,1.6028768772,1.1788528292,1.2257676287,16.4227160139,4.758943502,3.6184287721,6.0050687843,75.6151001004,9.2038190165,7.2707240549,15.1658514951,199.0910950525,16.5134564594,12.855645969,37.9027880899,536.9147175055,26.0538660918,20.768339289,78.9245988272,1193.7929706118
Addis,1,121,1.4660389082,0.7413867155,0.6643159364,10.4985218661,4.2634209429,2.514468873,3.4214566554,43.39084926,8.2708843733,5.413254406,9.9318920837,127.1887306393,14.81567511,10.256080559,25.18287647,343.4583102258,23.758591898,17.6230684762,56.702453004,832.0802123787
Addis,1,121,1.5740423935,1.3648358961,1.4543032424,19.5196799044,4.5530606948,3.9491114511,7.0283888327,87.9989697672,8.6183369612,7.369424798,16.9048837698,224.3239374349,15.2438534823,12.3409914554,39.0731958425,553.8976771617,24.1654293768,21.2253486998,79.507368942,1204.1947255179
Addis,1,122,1.4518250977,0.9363438722,0.8978211246,12.7871285274,4.3064935227,3.5536339642,4.668569246,58.5958093077,8.3016507768,7.3955770565,13.5444765239,176.4150783342,15.1881487622,13.5571685271,34.8047399817,489.4380266533,24.2753963364,21.2510868492,69.0608910456,1031.6248178952
Addis,1,122,0.9195725723,0.7270256718,0.458297463,8.3042034661,3.1362727511,2.8905983247,2.9381749863,37.5123401523,6.0522019378,6.0872857586,7.609496016,96.2142237653,11.5307741988,11.072594406,20.5312733298,275.389332633,19.1131985444,19.152083662,49.07826767,710.8385684243
Addis,1,122,1.9671690688,1.6971010474,2.1398017036,27.4527077296,5.6592893707,4.5544519601,9.8980025986,126.1164460795,10.2942964409,8.9763580251,24.8939751761,340.2009421504,17.8916862737,14.046267402,56.7840815091,832.6576636312,27.9462478886,23.04803419,114.0736401896,1787.6725461274
Addis,1,123,1.2191342431,0.99171397,0.7212834816,10.8669400211,4.1222977852,3.6668078553,4.2263705924,52.7728915223,7.6222454928,6.8473188872,10.7833766311,139.3500530232,13.8752244084,11.2276648497,26.3621271296,361.2606323429,22.3550609582,18.805655806,54.97039638,804.3861405746
Addis,1,123,1.9077152668,1.5314743041,1.9432272728,24.8879273187,5.4567250552,4.5525415958,8.92650008,113.9883083808,10.3015864845,8.9000966291,22.9892843489,311.1887910549,18.2956504782,15.9868580235,57.5323215507,845.0136258173,28.4952975678,26.1297372996,115.81334504,1817.55980348
Addis,1,124,1809.5267296,1326.9256462667,1.609386131,20.7700540963,5.0360731709,3.6255668871,7.362794683,93.2712243612,9.7492614474,7.2218167041,18.4153686449,245.2328966026,17.0339074511,13.524141951,46.5819819894,671.8909102609,26.6964937726,22.2343434236,91.2812034568,1399.7903775628
Addis,1,124,1.6235971453,1.2947056791,1426.5512690556,18.9450925555,5.3216722589,4.1416254193,7.8206270833,99.5982008556,9.8227320373,8.5534508524,21.0680940806,283.8352441996,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,124,1.7534533672,1.5593415669,1.7914152497,2339.0326243681,5.0806182243,4.5960536115,8.5035855768,107.4393936081,9.2607078726,8.0449577309,20.9647266459,282.6652445648,16.4746291802,15.7618322205,53.1058728992,773.9457247308,25.8842803786,24.5538432204,105.7173012148,1644.7583547065
Addis,1,125,1.4693735927,0.9276942949,0.8928160228,12.7323054176,4.5996962085,3.5224102268,5.3520087608,67.2497488332,8.5496057741,7.1317208655,14.3369305524,187.4669406688,15.3524138525,13.6801152254,37.7798316318,535.0229198128,24.6618546322,22.1369943352,78.485049704,1186.5214118049
Addis,1,125,1.9804828084,1.1962382971,1.5350616465,20.1807182222,5.4423426613,4.1463905825,7.5524698778,96.0634464712,9.7649444967,7.4434242488,18.7952138924,251.0088231113,17.417278196,14.4214349645,48.6544592273,703.0731641061,27.342051213,23.3379880782,98.0957646812,1515.0014114862
Addis,1,125,2.1510832282,1.7394265812,2.4691540127,31.3443520874,6.2723126466,5.5571720435,12.5496645709,162.315586511,12.1416340305,11.113106396,33.4865058033,469.014208177,21.0371667798,18.164652222,79.2261271008,1198.4063744808,32.3253763116,28.5027916104,154.8385986476,2498.7743817035
Addis,1,126,1.2757990586,0.8265121167,0.6464725941,10.0621624982,3.7032682717,3.0618392324,3.5035931446,44.1180195308,6.6150475462,5.9453951628,8.7320633539,110.7844776357,12.0904143099,10.0209481638,20.1327155755,270.9405365842,19.873648233,17.0414557396,45.8254977564,659.3051833434
Addis,1,126,2.0135266702,1.7586674231,2.4013757369,30.2696191703,5.3483776919,4.6863219523,10.5014312017,135.5169059028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,126,1.3146148925,1.4195844288,1.265395295,17.3800623718,3.9642449682,4.420238893,6.1793671295,76.980414443,7.38650097,8.1506226152,15.5279224221,204.8304810708,13.0577248268,13.1981087615,37.4434110097,528.7993893035,21.226126659,20.6917677284,72.0121200992,1080.6656060254
Addis,1,127,1.8976610751,1.6931870157,2.1403994101,26.925041048,5.3164172343,4.9492296553,9.7138692479,124.5555170631,9.6879883789,9.3955818689,24.6547419459,335.9987393331,16.8596521848,16.1963898542,59.8154008516,882.4301558836,26.3464688838,25.4077047806,117.8872686176,1852.4623646925
Addis,1,127,2.0294819742,1.5060012524,1.9856655844,25.3823238986,5.8041551175,4.7195822351,9.6652661985,124.2076776747,10.7108362444,8.7583759909,24.1953533634,329.5660305261,18.9669071324,16.3762047951,62.6402204447,926.5391327731,29.270668858,25.9546498576,121.9833192244,1923.5198525236
Addis,1,127,1.7031379434,1.2672630924,1.4269904097,19.2089477111,4.8829116587,3.7965866271,6.8869512955,86.1542163147,9.3746091473,7.6519020997,18.2314058254,243.2504160818,16.7077341152,15.1239636425,48.9892172132,708.7137469335,26.2894909696,25.179935736,100.5679390556,1557.2446256671
Addis,1,128,1.8370182574,1.8962513907,2.2767892759,28.5281694358,5.5229622301,5.6914913563,11.200236556,144.723698943,10.1998937382,10.8933869273,28.865710749,398.5927565099,18.2086479204,19.5616880105,70.36447385,1053.6772382562,28.5836941316,29.8265929614,133.8812374796,2129.7039626581
Addis,1,128,2.3089536241,1.8817780236,2.9485932581,36.8129720609,6.429327101,4.8820549472,13.1867658213,172.3950434458,11.3892934512,8.9158182246,31.6156837097,440.312309966,20.0322352874,16.1440477214,74.5164317653,1120.3037616763,30.9246042062,24.6076376436,142.06755033,2273.3161367677
Addis,1,128,1.5565582174,1.2244340473,1.2546485239,17.2590326827,4.822760481,3.6363168841,6.3451413642,79.1211832244,9.1603698832,7.478631213,16.7026182437,221.4504875096,16.178479277,13.4707392555,42.3311362702,604.3767331356,25.758061785,21.8855840262,85.9801261436,1311.8128005152
Addis,1,129,1.722774077,1.1834346266,1.3617928895,17.95351646,4.60129296,3.5577964867,6.0391470616,76.0540291931,8.3612412991,6.6962180194,15.2263923499,199.942541502,14.7241941666,11.2390927203,37.5686594935,531.775262699,23.4482996576,19.0544859958,77.1697924492,1164.7870847511
Addis,1,129,1.947888554,1.6279188027,2.143712605,27.2311421288,5.70353857,4.9095368844,10.5335067151,135.9524923555,10.4615021779,8.3563811638,25.2529396,345.1672733547,18.221661578,14.5426125722,59.565079141,876.9344088016,28.3328945694,22.9482923396,117.0175999504,1837.8824169024
Addis,1,129,2.1240871711,1.6401943954,2.3250558785,29.6359264466,5.9339767577,5.0489929905,11.3417766856,145.7236869219,10.544082243,8.5936948859,26.6459505901,366.1531174874,18.55686735,16.1384300609,65.2821881598,969.7205889398,28.7846165452,25.7777909362,127.2876144868,2015.7759194233
Addis,1,130,1.3820661976,0.8966860078,0.822856615,11.9682894553,4.4492794637,3.1189554364,4.4748991114,55.8782934764,8.4944785702,6.1080670233,11.6633270176,151.3741410738,15.3959972217,10.8473257745,29.2565153583,404.4498189172,24.4696000018,18.143467973,63.0718617752,934.627722545
Addis,1,130,2.2143634138,1.9680603654,2.8635390719,35.7884424783,5.9633983053,5.4540586863,12.9056259998,168.1817706003,10.9754351119,9.708037733,30.2183553633,418.5550109896,19.3041634419,17.5034032946,74.109141009,1114.3539807211,29.8402465626,26.6133145188,140.5892712928,2247.7915536205
Addis,1,131,2.0660993587,2.1277056671,2.8778527739,35.6865474281,5.8051610341,5.5631219549,12.9725039004,169.1080765837,10.4053005781,9.6655312537,30.6400389137,425.2463903611,18.1739802897,17.7046791974,73.0418578052,1097.5639273581,28.3858274922,27.3016462078,140.1363617932,2239.0559077211
Addis,1,131,1.6828301311,1.6378422752,1.8414365257,23.7057492489,4.9458268094,4.2181317703,8.1628399661,104.1257078629,9.1789679595,8.2199339347,20.9354134411,281.9090543728,16.4920478147,14.2252892345,49.5939493645,717.9032498779,25.899837388,23.1818842118,99.4204370752,1537.4168548838
Addis,1,131,1.6514929997,1.2415851119,1.3570827288,18.4157163026,5.0276963943,3.8450243364,7.0244185886,87.9471379972,9.2971671185,7.1984891931,18.0316190619,240.3910650947,16.7122307226,12.8210138177,44.8876261028,644.2594127794,26.4795168404,20.6065586282,96.4057270392,1486.8318364036
Addis,1,132,2.1477318804,1.8764569741,2.7095559756,33.6677465337,5.9575132811,5.686466796,12.8092172311,166.8472576749,10.6295133064,10.5565943287,30.5313328886,423.6089533212,18.6921384722,18.8717986167,73.8067476767,1110.1313597374,29.1328426792,29.2263389012,139.8593833428,2234.2033098762
Addis,1,132,1.9536038245,1.3268537235,1.6885726923,21.9405146127,5.242232006,3.9041241635,8.3188167459,106.1952954819,9.8431013957,7.9021833036,20.2337929001,271.7433263688,17.1590104472,13.4784919683,48.4160200893,699.3138397134,26.8740282308,22.6802364592,96.66975959,1490.9049310353
Addis,1,132,1.6393279553,1.3314596971,1.4595335297,19.5792353102,5.0973377963,4.5200980909,8.1334582902,102.5291220018,9.7687193328,9.1833602264,21.7194159178,293.6398114301,17.0270208255,15.444699191,53.0429981929,772.9455398872,26.9799032348,24.7257516762,108.0785018568,1685.0305176636
Addis,1,133,1.6889094904,1.4843335535,1.6299513767,21.0056370071,4.7706364707,4.4411567265,7.7770276808,98.7220686662,8.9543070759,8.1728080646,19.1654886618,256.003481034,16.2087182046,14.6920705268,47.3629703213,684.1667137899,25.4603272714,23.4963703996,95.6404736172,1473.149789635
Addis,1,133,1.4905692722,1.1988232305,1.1166912502,15.4582213091,4.6297544562,3.915298454,6.4515778528,81.6795147307,8.7717703042,7.7537019815,16.8949259756,223.8585571523,16.0587990873,14.3408786441,42.0107024817,599.0401667837,25.360903921,22.6946893228,80.85961681,1226.2299959914
Addis,1,133,1.7150599817,1.2571291461,1.4214254651,19.1456922991,4.9900151539,3.9970325535,6.9281470578,86.69116072,9.0290910214,7.763853874,17.7654499484,236.5864526465,16.1607275121,15.1649840489,46.5125400342,669.7270903212,25.766267631,24.5913238016,95.8060158292,1476.7110397825
Addis,1,134,1.3592566148,1.23017503,1.1339130353,15.3962262716,4.2415971771,3.4223895785,5.3326804249,67.0035445652,8.1934147746,7.1541152577,14.5192581972,190.018285968,14.8768564335,13.6313343054,36.7321296542,518.927906043,23.7602049448,22.564213808,73.1239538388,1098.1637741004
Addis,1,134,1.9292176141,1.4705475311,1.845720766,23.7553995198,5.1223804076,3.9426028887,8.0164794226,102.1871076048,9.3779175161,7.1133611737,20.0553047055,269.16268078,16.6534584488,12.4129538393,46.9668507262,676.5054645551,26.2288291508,21.0640311242,96.252929302,1483.8680344103
Addis,1,134,1.7614044676,1.4743061453,1.7269469926,22.6452721478,4.9266853819,4.0944077386,7.7396841459,97.3285371813,9.0840582826,7.6668696692,19.8509652865,266.5400056174,16.1609108169,13.6154369099,46.0325092059,662.1941276333,25.5432533262,21.840315957,90.4663289568,1386.8799285932
Addis,1,135,1.5771471037,1.2286845072,1.275735259,16.9835960853,4.8658335057,3.7799869939,6.4901998635,81.5894277831,8.9666741986,7.2024204272,16.9840388374,225.7734004019,15.9582811409,12.3911209175,40.4100243299,574.5622025891,25.315642933,20.9995149618,83.2484127744,1265.9135004089
Addis,1,135,1.117606603,1.0004784674,0.7437341756,11.3562299503,3.6194329406,3.267307867,4.4466729728,55.8101316974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,136,1.3130141986,1.0009021123,0.8533504862,12.3007794238,4.2043992599,3.6887190855,4.7845094983,60.0561595155,7.835230624,7.466125055,12.9354070948,167.9631559772,14.0044366712,12.1326439598,30.0808469754,417.8574902728,22.5535089714,20.1902101146,67.0914004572,999.5097351065
Addis,1,136,1.6960825717,1.2685069614,1.4401280634,19.0993028353,5.0049182696,3.8148001897,6.9453829566,88.1051599845,9.5881681191,7.7256623748,18.3014610636,243.927399704,17.0151175904,13.6316410854,45.3613956316,651.3187879914,NA,NA,NA,NA
Addis,1,136,1.6519750201,1.3199970361,1.413789138,19.058922896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Addis,1,137,1.4679417411,1.2750875544,1.2507849794,16.7033184495,4.7631698238,3.9831464254,6.6437611675,83.8788150627,8.6680748737,6.9731267987,15.5050292211,203.8655235382,15.7142412263,13.2979133399,38.8292351189,551.1883227649,24.8913689052,20.9063197638,76.7054842548,1157.1232588013
